Symbol,InstrumentToken,Name,BSE_TOKEN,NSE_TOKEN,Segment,InstrumentType
733KRSDL54,207621636,733KRSDL54,811022,,BSE,EQ
730MHSDL38,207621892,730MHSDL38,811023,,BSE,EQ
730MHSDL39,207622148,730MHSDL39,811024,,BSE,EQ
733MHSDL44,207622404,733MHSDL44,811025,,BSE,EQ
727MHSDL34,207622660,727MHSDL34,811026,,BSE,EQ
729TMSDL54,207622916,729TMSDL54,811027,,BSE,EQ
727MHSDL44,207623172,727MHSDL44,811028,,BSE,EQ
726MHSDL49,207623428,726MHSDL49,811029,,BSE,EQ
727MHSDL39,207623684,727MHSDL39,811030,,BSE,EQ
722RJSDL34,207623940,722RJSDL34,811031,,BSE,EQ
726MPSDL38,207624196,726MPSDL38,811032,,BSE,EQ
722MHSDL49,207624452,722MHSDL49,811033,,BSE,EQ
727APSDL36,207624708,727APSDL36,811034,,BSE,EQ
723MHSDL35,207624964,723MHSDL35,811035,,BSE,EQ
725APSDL47,207625220,725APSDL47,811036,,BSE,EQ
726MHSDL50,207625476,726MHSDL50,811037,,BSE,EQ
725TLSDL46,207625732,725TLSDL46,811038,,BSE,EQ
708KASDL34,207625988,708KASDL34,811039,,BSE,EQ
682GJSDL27,207626244,682GJSDL27,811040,,BSE,EQ
709RJSDL35,207626500,709RJSDL35,811041,,BSE,EQ
71KARSDL35,207626756,71KARSDL35,811042,,BSE,EQ
7TNSDL29,207627012,7TNSDL29,811043,,BSE,EQ
715KRSDL36,207627268,715KRSDL36,811044,,BSE,EQ
716TNSDL54,207627524,716TNSDL54,811045,,BSE,EQ
712TNSDL34,207627780,712TNSDL34,811046,,BSE,EQ
708GJSDL33,207628036,708GJSDL33,811047,,BSE,EQ
704GJSDL32,207628292,704GJSDL32,811048,,BSE,EQ
708TNSDL34,207628548,708TNSDL34,811049,,BSE,EQ
712KASDL36,207628804,712KASDL36,811050,,BSE,EQ
711GJSDL33,207629060,711GJSDL33,811051,,BSE,EQ
712GJSDL35,207629316,712GJSDL35,811052,,BSE,EQ
712MHSDL36,207629572,712MHSDL36,811053,,BSE,EQ
719MHSDL40,207629828,719MHSDL40,811054,,BSE,EQ
717MHSDL37,207630084,717MHSDL37,811055,,BSE,EQ
718MHSDL39,207630340,718MHSDL39,811056,,BSE,EQ
722KASDL32,207630596,722KASDL32,811057,,BSE,EQ
713MHSDL37,207630852,713MHSDL37,811058,,BSE,EQ
712MHSDL38,207631108,712MHSDL38,811059,,BSE,EQ
714MHSDL39,207631364,714MHSDL39,811060,,BSE,EQ
676MHSDL37,207631620,676MHSDL37,811061,,BSE,EQ
640TNSDL32,207631876,640TNSDL32,811062,,BSE,EQ
694TNSDL55,207632132,694TNSDL55,811063,,BSE,EQ
709TNSDL55,207632388,709TNSDL55,811064,,BSE,EQ
714MHSDL45,207632644,714MHSDL45,811065,,BSE,EQ
712MHSDL47,207632900,712MHSDL47,811066,,BSE,EQ
716MHSDL50,207633156,716MHSDL50,811067,,BSE,EQ
707TNSDL55,207633412,707TNSDL55,811068,,BSE,EQ
709TLSDL63,207633668,709TLSDL63,811069,,BSE,EQ
716MHSDL55,207633924,716MHSDL55,811070,,BSE,EQ
744TNSDL55,207634180,744TNSDL55,811071,,BSE,EQ
754RJSDL53,207634436,754RJSDL53,811072,,BSE,EQ
757MPSDL45,207634692,757MPSDL45,811073,,BSE,EQ
754TGSDL55,207634948,754TGSDL55,811074,,BSE,EQ
775WBSDL47,207635204,775WBSDL47,811075,,BSE,EQ
708MAHSD39,207635460,708MAHSD39,811076,,BSE,EQ
704MAHSD40,207635716,704MAHSD40,811077,,BSE,EQ
778KLSDL45,207635972,778KLSDL45,811078,,BSE,EQ
774TELSD51,207636228,774TELSD51,811079,,BSE,EQ
731TNSDL34,207636484,731TNSDL34,811080,,BSE,EQ
750MPSDL44,207636740,750MPSDL44,811081,,BSE,EQ
718MAHSD33,207636996,718MAHSD33,811082,,BSE,EQ
707GJSDL32,207637252,707GJSDL32,811083,,BSE,EQ
726TNSDL35,207637508,726TNSDL35,811084,,BSE,EQ
727MAHSD36,207637764,727MAHSD36,811085,,BSE,EQ
750APSDL45,207638020,750APSDL45,811086,,BSE,EQ
706GUJSD33,207638276,706GUJSD33,811087,,BSE,EQ
726MAHSD42,207638532,726MAHSD42,811088,,BSE,EQ
AIRTELPP,227880196,BHARTI AIRTEL ,890157,,BSE,EQ
YARNPP,227890436,YARN SYNDICATE,890197,,BSE,EQ
SOLARAPP1,227891716,SOLARA ACTIVE PHARMA SCIENCES,890202,,BSE,EQ
CALSOFTPP,227894020,CALIFORNIA SOFTWARE CO.,890211,,BSE,EQ
SNLFPP,227894532,SHRI NIWAS LEASING AND FINANCE,890213,,BSE,EQ
FUSIONPP,227894788,FUSION FINANCE,890214,,BSE,EQ
GARMENTPP,227895044,GARMENT MANTRA LIFESTYLE LIMIT,890215,,BSE,EQ
LLOYDSENPP,227895300,LLOYDS ENGINEERING WORKS LIMIT,890216,,BSE,EQ
APLABPP,227895556,APLAB,890217,,BSE,EQ
INFIBPP,227896068,INFIBEAM AVENUES,890219,,BSE,EQ
PATANGPP,227896324,KATI PATANG LIFESTYLE,890220,,BSE,EQ
SSFLPP,227896580,SPANDANA SPHOORTY FINANCIAL LI,890221,,BSE,EQ
JMJFINPP,227896836,JMJ FINTECH ,890222,,BSE,EQ
CYBERPP,227897092,CYBER MEDIA (INDIA),890223,,BSE,EQ
LLOYDPP,227897348,LLOYDS ENTERPRISES,890224,,BSE,EQ
ECOPP,227897604,ECO HOTELS AND RESORTS,890225,,BSE,EQ
ICICM58,233537028,,912254,,BSE,EQ
CHOLACCD,233590532,,912463,,BSE,EQ
SMILCCD,233590788,,912464,,BSE,EQ
759PUNEM27,237824260,,929001,,BSE,EQ
89GHMC28,237824516,,929002,,BSE,EQ
938GHMC28,237824772,,929003,,BSE,EQ
10GVMC28,237825028,,929004,,BSE,EQ
85LMC25,237825796,,929007,,BSE,EQ
85LMC26,237826052,,929008,,BSE,EQ
85LMC27,237826308,,929009,,BSE,EQ
85LMC28,237826564,,929010,,BSE,EQ
85LMC29,237826820,,929011,,BSE,EQ
85LMC30,237827076,,929012,,BSE,EQ
810GNN26,237827588,,929014,,BSE,EQ
810GNN27,237827844,,929015,,BSE,EQ
810GNN28,237828100,,929016,,BSE,EQ
810GNN29,237828356,,929017,,BSE,EQ
810GNN30,237828612,,929018,,BSE,EQ
810GNN31,237828868,,929019,,BSE,EQ
815PCMC28,237829124,,929020,,BSE,EQ
79AMC29,237829380,,929021,,BSE,EQ
79VMC29,237829636,,929022,,BSE,EQ
807PNN29,237829892,,929023,,BSE,EQ
807PNN30,237830148,,929024,,BSE,EQ
807PNN31,237830404,,929025,,BSE,EQ
807PNN32,237830660,,929026,,BSE,EQ
785PCMC29,237830916,,929027,,BSE,EQ
785PCMC30A,237831172,,929028,,BSE,EQ
727PFCL30,239490052,,935508,,BSE,EQ
752PFCL30,239490564,,935510,,BSE,EQ
735PFCL35,239491076,,935512,,BSE,EQ
760PFCL35,239491588,,935514,,BSE,EQ
709REC30,239498756,,935542,,BSE,EQ
734REC30,239499268,,935544,,BSE,EQ
718REC35,239499780,,935546,,BSE,EQ
743REC35,239500292,,935548,,BSE,EQ
707IRFC25,239504900,,935566,,BSE,EQ
728IRFC30,239505412,,935568,,BSE,EQ
725IRFC35,239505924,,935570,,BSE,EQ
732IRFC25,239506436,,935572,,BSE,EQ
753IRFC30,239506948,,935574,,BSE,EQ
750IRFC35,239507460,,935576,,BSE,EQ
714NHAI26,239507972,,935578,,BSE,EQ
739NHAI26,239508484,,935580,,BSE,EQ
735NHAI31,239508996,,935582,,BSE,EQ
76NHAI31,239509508,,935584,,BSE,EQ
728IREDA26,239516164,,935610,,BSE,EQ
749IREDA31,239516676,,935612,,BSE,EQ
743IREDA36,239517188,,935614,,BSE,EQ
753IREDA26,239517700,,935616,,BSE,EQ
774IREDA31,239518212,,935618,,BSE,EQ
768IREDA36,239518724,,935620,,BSE,EQ
702HUDCO26,239522820,,935636,,BSE,EQ
739HUDC31,239523332,,935638,,BSE,EQ
727HUDCO26,239523844,,935640,,BSE,EQ
764HUDCO31,239524356,,935642,,BSE,EQ
704NHAI26,239528964,,935660,,BSE,EQ
729NHAI26,239529476,,935662,,BSE,EQ
739NHAI31A,239529988,,935664,,BSE,EQ
769NHAI31,239530500,,935666,,BSE,EQ
704HUDCO26,239531012,,935668,,BSE,EQ
739HUDCO31,239531524,,935670,,BSE,EQ
729HUDCO26,239532036,,935672,,BSE,EQ
769HUDCO31,239532548,,935674,,BSE,EQ
704IRFC26,239533060,,935676,,BSE,EQ
735IRFC31,239533572,,935678,,BSE,EQ
729IRFC26,239534084,,935680,,BSE,EQ
764IRFC31,239534596,,935682,,BSE,EQ
704NABAR26,239535108,,935684,,BSE,EQ
735NABAR31,239535620,,935686,,BSE,EQ
729NABAR26,239536132,,935688,,BSE,EQ
764NABAR31,239536644,,935690,,BSE,EQ
853MMFSL26,239548932,,935738,,BSE,EQ
872MMFSL26,239549444,,935740,,BSE,EQ
88MMFSL26,239552004,,935750,,BSE,EQ
9MMFSL26,239552516,,935752,,BSE,EQ
MMFSL26,239554052,,935758,,BSE,EQ
MMFSL26A,239554564,,935760,,BSE,EQ
957NIDO26,239561220,,935786,,BSE,EQ
10NIDO26,239561732,,935788,,BSE,EQ
NIDOZC26,239562244,,935790,,BSE,EQ
865SCL26,239579140,,935856,,BSE,EQ
885SCL26,239579652,,935858,,BSE,EQ
9SCL26BA,239580164,,935860,,BSE,EQ
SCLZC26,239580676,,935862,,BSE,EQ
879SCL26,239581188,,935864,,BSE,EQ
9SCL26B,239581700,,935866,,BSE,EQ
915SCL26,239582212,,935868,,BSE,EQ
SCLZC26A,239582724,,935870,,BSE,EQ
790MMFSL27,239626756,,936042,,BSE,EQ
800MMFSL27,239627268,,936044,,BSE,EQ
795MMFSL32,239627780,,936046,,BSE,EQ
805MMFSL32,239628292,,936048,,BSE,EQ
975JMFCS28,239673348,,936224,,BSE,EQ
934JMFCS28,239673860,,936226,,BSE,EQ
903SFL28,239674884,,936230,,BSE,EQ
94SFL28,239676420,,936236,,BSE,EQ
943ECL28,239680516,,936252,,BSE,EQ
985ECL28,239681028,,936254,,BSE,EQ
931SFIL26A,239686660,,936276,,BSE,EQ
96SFIL24A,239687172,,936278,,BSE,EQ
97SFIL26A,239687684,,936280,,BSE,EQ
92SFIL28,239688196,,936282,,BSE,EQ
9TCAP28,239690756,,936292,,BSE,EQ
910TCAP28,239691268,,936294,,BSE,EQ
935AHFL28,239697924,,936320,,BSE,EQ
975AHFL28,239698436,,936322,,BSE,EQ
930SFL28,239699460,,936326,,BSE,EQ
97SFL28,239700996,,936332,,BSE,EQ
MFL25,239711748,,936374,,BSE,EQ
1025JFCS28,239714308,,936384,,BSE,EQ
981JMFCS28,239714820,,936386,,BSE,EQ
1015ECL29,239717892,,936398,,BSE,EQ
1060ECL29,239718404,,936400,,BSE,EQ
92MMFSL27,239720964,,936410,,BSE,EQ
93MMFSL27,239721476,,936412,,BSE,EQ
935MMFSL29,239721988,,936414,,BSE,EQ
95MMFSL29,239722500,,936416,,BSE,EQ
1025KFL26D,239730692,,936448,,BSE,EQ
KFLZC26F,239731204,,936450,,BSE,EQ
957ICCL25,239732228,,936454,,BSE,EQ
97SFL29,239733764,,936460,,BSE,EQ
10IIFL29,239737860,,936476,,BSE,EQ
105IIFL29,239738372,,936478,,BSE,EQ
MFLZC26,239741956,,936492,,BSE,EQ
92LTF29,239750660,,936526,,BSE,EQ
935LTF29,239751172,,936528,,BSE,EQ
884LTF29,239751684,,936530,,BSE,EQ
898LTF29,239752196,,936532,,BSE,EQ
885LTF27,239762436,,936572,,BSE,EQ
905LTF27,239762948,,936574,,BSE,EQ
852LTF27,239763460,,936576,,BSE,EQ
87LTF27,239763972,,936578,,BSE,EQ
1025KFL26,239774724,,936620,,BSE,EQ
KFLZC26A,239775236,,936622,,BSE,EQ
829PFL29,239778308,,936634,,BSE,EQ
85PFL26A,239778820,,936636,,BSE,EQ
MHLZC26,239783940,,936656,,BSE,EQ
995ECL29A,239800836,,936722,,BSE,EQ
104ECL29A,239801348,,936724,,BSE,EQ
MFLZC26A,239806468,,936744,,BSE,EQ
1025KFL26A,239814660,,936776,,BSE,EQ
KFLZC26B,239815172,,936778,,BSE,EQ
931SFL26,239816708,,936784,,BSE,EQ
97SFL26,239818756,,936792,,BSE,EQ
SFLZC26A,239820292,,936798,,BSE,EQ
855TCAPS27,239822852,,936808,,BSE,EQ
865TCAPS27,239823364,,936810,,BSE,EQ
875TCAPS29,239823876,,936812,,BSE,EQ
885TCAPS29,239824388,,936814,,BSE,EQ
JMFPZC26,239834628,,936854,,BSE,EQ
KAFLZC26,239847940,,936906,,BSE,EQ
MFLZC27D,239857668,,936944,,BSE,EQ
MHFLZC26,239861508,,936959,,BSE,EQ
995ECL29,239865604,,936975,,BSE,EQ
104ECL29,239866116,,936977,,BSE,EQ
1025KFL26B,239869700,,936991,,BSE,EQ
1041KFL26,239870212,,936993,,BSE,EQ
85LTF26,239875844,,937015,,BSE,EQ
865LTF26,239876356,,937017,,BSE,EQ
MFLZC27B,239881476,,937037,,BSE,EQ
801TCH28,239885060,,937051,,BSE,EQ
81TCHF28,239885572,,937053,,BSE,EQ
83TCHF28,239886084,,937055,,BSE,EQ
84TCHF28,239886596,,937057,,BSE,EQ
TCHF30,239887108,,937059,,BSE,EQ
875SFL27,239888644,,937065,,BSE,EQ
91SFL27,239890180,,937071,,BSE,EQ
98NWFL30,239895300,,937091,,BSE,EQ
1025NWFL30,239895812,,937093,,BSE,EQ
MMFLZC25C,239904516,,937127,,BSE,EQ
MMFLZC27,239905028,,937129,,BSE,EQ
10JFPL30,239909636,,937147,,BSE,EQ
957JFPL30,239910148,,937149,,BSE,EQ
MVAF27,239915268,,937169,,BSE,EQ
KFL25,239923972,,937203,,BSE,EQ
1025KFL27,239924484,,937205,,BSE,EQ
KFL27,239924996,,937207,,BSE,EQ
MMFLZC27A,239928580,,937221,,BSE,EQ
KAFLZC26A,239933700,,937241,,BSE,EQ
MMFLZC27B,239941892,,937273,,BSE,EQ
1025KFL27A,239945476,,937287,,BSE,EQ
KFLZC27,239945988,,937289,,BSE,EQ
105MMFL25C,239956740,,937331,,BSE,EQ
MMFLZC27C,239957252,,937333,,BSE,EQ
939EFSL26,239958788,,937339,,BSE,EQ
98EFSL26,239959300,,937341,,BSE,EQ
EFSLZC26,239959812,,937343,,BSE,EQ
953EFSL31,239960324,,937345,,BSE,EQ
995EFSL31,239960836,,937347,,BSE,EQ
MFLII26,239961860,,937351,,BSE,EQ
MFLIV26,239962884,,937355,,BSE,EQ
MFLVI26,239963908,,937359,,BSE,EQ
565PFCL26,239964932,,937363,,BSE,EQ
58PFCL26,239965444,,937365,,BSE,EQ
663PFCL31,239965956,,937367,,BSE,EQ
682PFCL31,239966468,,937369,,BSE,EQ
68PFCL31,239966980,,937371,,BSE,EQ
7PFCL31,239967492,,937373,,BSE,EQ
658PFCL31,239968004,,937375,,BSE,EQ
683PFCL31,239968516,,937377,,BSE,EQ
678PFCL36,239969028,,937379,,BSE,EQ
697PFCL36,239969540,,937381,,BSE,EQ
695PFCL36,239970052,,937383,,BSE,EQ
715PFCL36,239970564,,937385,,BSE,EQ
KFLZC26,239973636,,937397,,BSE,EQ
1025KFL28,239974148,,937399,,BSE,EQ
KFLZC28,239974660,,937401,,BSE,EQ
875MFL26,239976196,,937407,,BSE,EQ
9MFL27,239976708,,937409,,BSE,EQ
94MFL27,239977220,,937411,,BSE,EQ
MFLZC26B,239978756,,937417,,BSE,EQ
MFLZC27C,239979268,,937419,,BSE,EQ
MMFLZC26,239981828,,937429,,BSE,EQ
1025MMFL26,239982340,,937431,,BSE,EQ
MMFLZC28,239982852,,937433,,BSE,EQ
875MFL26A,239984388,,937439,,BSE,EQ
9MFL27A,239984900,,937441,,BSE,EQ
94MFL27A,239985412,,937443,,BSE,EQ
MFLZC26C,239986948,,937449,,BSE,EQ
MFLZC27E,239987460,,937451,,BSE,EQ
10IIFL28A,239987972,,937453,,BSE,EQ
96IIFL28A,239988484,,937455,,BSE,EQ
IIFLZC28,239988996,,937457,,BSE,EQ
MFLII26B,239990020,,937461,,BSE,EQ
MFLV26E,239991556,,937467,,BSE,EQ
MFLVI31F,239992068,,937469,,BSE,EQ
MFLVIII26H,239993092,,937473,,BSE,EQ
1025KFL26C,239996676,,937487,,BSE,EQ
KFLZC28A,239997188,,937489,,BSE,EQ
916EFSL26,239998724,,937495,,BSE,EQ
955EFSL26,239999236,,937497,,BSE,EQ
EFSLZC26A,239999748,,937499,,BSE,EQ
930EFSL31,240000260,,937501,,BSE,EQ
970EFSL31,240000772,,937503,,BSE,EQ
1025MMF26A,240003844,,937515,,BSE,EQ
MMFLZC28A,240004356,,937517,,BSE,EQ
745IGT26,240005892,,937523,,BSE,EQ
76IGT26,240006404,,937525,,BSE,EQ
77IGT28,240006916,,937527,,BSE,EQ
79IGT28,240007428,,937529,,BSE,EQ
749IGT28,240007940,,937531,,BSE,EQ
769IGT28,240008452,,937533,,BSE,EQ
795IGT31,240008964,,937535,,BSE,EQ
82IGT31,240009476,,937537,,BSE,EQ
772IGT31,240009988,,937539,,BSE,EQ
797IGT31,240010500,,937541,,BSE,EQ
875MFCL26C,240012036,,937547,,BSE,EQ
950MFCL27D,240012548,,937549,,BSE,EQ
975MFCL28E,240013060,,937551,,BSE,EQ
MFLZC26D,240014596,,937557,,BSE,EQ
MFLZC28E,240015108,,937559,,BSE,EQ
85PFL26,240019204,,937575,,BSE,EQ
875PF26,240019716,,937577,,BSE,EQ
875PFL31,240020228,,937579,,BSE,EQ
9PFL31A,240020740,,937581,,BSE,EQ
1050SFL26,240024324,,937595,,BSE,EQ
SFLZC26,240024836,,937597,,BSE,EQ
1125KLM26,240028932,,937613,,BSE,EQ
1150KLM26,240029444,,937615,,BSE,EQ
KAFL28,240029956,,937617,,BSE,EQ
10IIFL28,240030468,,937619,,BSE,EQ
96IIFL28,240030980,,937621,,BSE,EQ
IIFLZC28C,240031492,,937623,,BSE,EQ
915EFSL26,240033540,,937631,,BSE,EQ
955EFSL26A,240034052,,937633,,BSE,EQ
EFSL26,240034564,,937635,,BSE,EQ
93EFSL31,240035076,,937637,,BSE,EQ
97EFSL31,240035588,,937639,,BSE,EQ
MMFLZC25A,240038148,,937649,,BSE,EQ
10MMFL27,240038660,,937651,,BSE,EQ
MMFLZC28B,240039172,,937653,,BSE,EQ
925SCL26,240045316,,937677,,BSE,EQ
889SCL26,240045828,,937679,,BSE,EQ
975SCL28,240046340,,937681,,BSE,EQ
889SCL28,240046852,,937683,,BSE,EQ
935SCL28,240047364,,937685,,BSE,EQ
850SCL25A,240047876,,937687,,BSE,EQ
KFLZC25C,240050948,,937699,,BSE,EQ
9KSFL27,240051460,,937701,,BSE,EQ
KFLZC28B,240051972,,937703,,BSE,EQ
820JMFPL26,240052996,,937707,,BSE,EQ
791JMFPL26,240053508,,937709,,BSE,EQ
830JMFPL30,240054020,,937711,,BSE,EQ
842IIFL26,240056580,,937721,,BSE,EQ
875IIFL26,240057092,,937723,,BSE,EQ
IIFLZC26,240057604,,937725,,BSE,EQ
11IML26,240061700,,937741,,BSE,EQ
12IML26,240062212,,937743,,BSE,EQ
12IML26A,240062724,,937745,,BSE,EQ
IML27,240063236,,937747,,BSE,EQ
11KAFL26,240067332,,937763,,BSE,EQ
1125KLM26A,240067844,,937765,,BSE,EQ
KAFL28A,240068356,,937767,,BSE,EQ
910MFL26,240069892,,937773,,BSE,EQ
950MFL27,240070404,,937775,,BSE,EQ
975MFL29,240070916,,937777,,BSE,EQ
MFL26B,240072452,,937783,,BSE,EQ
MFL29A,240072964,,937785,,BSE,EQ
915EFSL26A,240076548,,937799,,BSE,EQ
955EFSL26B,240077060,,937801,,BSE,EQ
EFSL26A,240077572,,937803,,BSE,EQ
93EFSL31A,240078084,,937805,,BSE,EQ
97EFSL31A,240078596,,937807,,BSE,EQ
975MMFL26,240081156,,937817,,BSE,EQ
MMFLZC27D,240081668,,937819,,BSE,EQ
820IIFL27,240083204,,937825,,BSE,EQ
850IIFL27,240083716,,937827,,BSE,EQ
IIFLHFZC27,240084228,,937829,,BSE,EQ
843IHFL29,240084740,,937831,,BSE,EQ
875IHFL29,240085252,,937833,,BSE,EQ
IIFLHF29,240085764,,937835,,BSE,EQ
875SCFL27,240091908,,937859,,BSE,EQ
925SCFL27,240092420,,937861,,BSE,EQ
843SCFL27,240092932,,937863,,BSE,EQ
889SCFL27,240093444,,937865,,BSE,EQ
850MFL27,240098564,,937885,,BSE,EQ
875MFL28,240099076,,937887,,BSE,EQ
9MFL30,240099588,,937889,,BSE,EQ
MFLZC27A,240101124,,937895,,BSE,EQ
MFLZC28F,240101636,,937897,,BSE,EQ
MFLZC30,240102148,,937899,,BSE,EQ
11KAFL27,240107780,,937921,,BSE,EQ
1125KAFL27,240108292,,937923,,BSE,EQ
KAFLZC28,240108804,,937925,,BSE,EQ
950KFIL26,240111364,,937935,,BSE,EQ
KFLZC26D,240111876,,937937,,BSE,EQ
10KFIL27,240112388,,937939,,BSE,EQ
KFLZC29,240112900,,937941,,BSE,EQ
875SCL27,240119044,,937965,,BSE,EQ
925SCL27,240119556,,937967,,BSE,EQ
843SCL27,240120068,,937969,,BSE,EQ
889SCL27,240120580,,937971,,BSE,EQ
9SFL26,240123140,,937981,,BSE,EQ
SFL26,240123652,,937983,,BSE,EQ
10SFL27,240124164,,937985,,BSE,EQ
SFL27,240124676,,937987,,BSE,EQ
915NIDO27,240127748,,937999,,BSE,EQ
955NIDO27,240128260,,938001,,BSE,EQ
NIDO27,240128772,,938003,,BSE,EQ
930NIDO32,240129284,,938005,,BSE,EQ
970NIDO32,240129796,,938007,,BSE,EQ
MFLII27B,240130820,,938011,,BSE,EQ
MFLIV27D,240131844,,938015,,BSE,EQ
MFLV29E,240132868,,938019,,BSE,EQ
MFLVI32F,240133380,,938021,,BSE,EQ
MFLVIII27H,240135428,,938029,,BSE,EQ
950MMFL26,240141572,,938053,,BSE,EQ
MMFL27,240142084,,938055,,BSE,EQ
MFLII27,240145156,,938067,,BSE,EQ
MFLIV27,240146180,,938071,,BSE,EQ
MFLV29,240146692,,938073,,BSE,EQ
MFLVII27,240147716,,938077,,BSE,EQ
11IML27,240151300,,938091,,BSE,EQ
IML28C,240151812,,938093,,BSE,EQ
916NWIL27,240154884,,938105,,BSE,EQ
955NWIL27,240155396,,938107,,BSE,EQ
NWIL27,240155908,,938109,,BSE,EQ
953NWIL32,240156420,,938111,,BSE,EQ
995NWIL32,240156932,,938113,,BSE,EQ
9KFL26,240158980,,938121,,BSE,EQ
95KFL26,240159492,,938123,,BSE,EQ
KFL27A,240160004,,938125,,BSE,EQ
925KFL27,240160516,,938127,,BSE,EQ
KFL29,240161028,,938129,,BSE,EQ
835MFL26,240162564,,938135,,BSE,EQ
MFL26E,240164100,,938141,,BSE,EQ
MFL30,240164612,,938143,,BSE,EQ
87SCL27,240172548,,938174,,BSE,EQ
915SCL27,240173060,,938176,,BSE,EQ
865SCL24B,240173572,,938178,,BSE,EQ
905SC24B,240174084,,938180,,BSE,EQ
1050KLM27,240178180,,938196,,BSE,EQ
1075KLM27,240178692,,938198,,BSE,EQ
KAFL29,240179204,,938200,,BSE,EQ
935EFSL27,240182276,,938212,,BSE,EQ
975EFSL27,240182788,,938214,,BSE,EQ
EFSL27,240183300,,938216,,BSE,EQ
965EFSL32,240183812,,938218,,BSE,EQ
1010EFSL32,240184324,,938220,,BSE,EQ
79NHIT35,240184836,,938222,,BSE,EQ
79NHIT40,240185348,,938224,,BSE,EQ
79NHIT47,240185860,,938226,,BSE,EQ
915SCL27A,240192516,,938252,,BSE,EQ
89SCL24A,240193028,,938254,,BSE,EQ
MFLTDII27,240193540,,938256,,BSE,EQ
93SCL24A,240194052,,938258,,BSE,EQ
MFLV27,240195588,,938264,,BSE,EQ
MFLTDVII27,240196612,,938268,,BSE,EQ
960CAGL25,240198148,,938274,,BSE,EQ
CAGL25A,240198660,,938276,,BSE,EQ
10CAGL27,240199172,,938278,,BSE,EQ
CAGL27A,240199684,,938280,,BSE,EQ
735MFL25,240200196,,938282,,BSE,EQ
750MFL27,240200708,,938284,,BSE,EQ
760MFL25,240201732,,938288,,BSE,EQ
775MFL27,240202244,,938290,,BSE,EQ
MFLZC25,240202756,,938292,,BSE,EQ
MFLZC27,240203268,,938294,,BSE,EQ
905SCL25,240206340,,938306,,BSE,EQ
955SCL25,240206852,,938308,,BSE,EQ
87SCL25,240207364,,938310,,BSE,EQ
916SCL25,240207876,,938312,,BSE,EQ
98SCL27,240208388,,938314,,BSE,EQ
894SCL27,240208900,,938316,,BSE,EQ
939SCL27,240209412,,938318,,BSE,EQ
965SCL25C,240209924,,938320,,BSE,EQ
11CCIL26,240211972,,938328,,BSE,EQ
115CCIL28,240212484,,938330,,BSE,EQ
CCILZC26,240213508,,938334,,BSE,EQ
CCILZC29,240214020,,938336,,BSE,EQ
9KFL26A,240216068,,938344,,BSE,EQ
KFL26,240216580,,938346,,BSE,EQ
95KFL27,240217092,,938348,,BSE,EQ
KFL27B,240217604,,938350,,BSE,EQ
KFL30,240218116,,938352,,BSE,EQ
920EFSL26B,240219652,,938358,,BSE,EQ
960EFSL26C,240220164,,938360,,BSE,EQ
EFSLZC26B,240220676,,938362,,BSE,EQ
967EFSL28D,240221188,,938364,,BSE,EQ
1010EFS28A,240221700,,938366,,BSE,EQ
EFSLZC28,240222212,,938368,,BSE,EQ
10EFSL33B,240222724,,938370,,BSE,EQ
1045EFS33A,240223236,,938372,,BSE,EQ
875IIFL26A,240224772,,938378,,BSE,EQ
IIFLZC26A,240225284,,938380,,BSE,EQ
865IIFL28,240225796,,938382,,BSE,EQ
9IIFL28A,240226308,,938384,,BSE,EQ
IIFLZC28A,240226820,,938386,,BSE,EQ
965IFSL26,240228356,,938392,,BSE,EQ
10IFSL26,240228868,,938394,,BSE,EQ
966SFIL25A,240231428,,938404,,BSE,EQ
1030SFIL26,240231940,,938406,,BSE,EQ
984SFIL26A,240232452,,938408,,BSE,EQ
980SFIL28,240232964,,938410,,BSE,EQ
1030SFIL28,240233988,,938414,,BSE,EQ
825MFL26,240234500,,938416,,BSE,EQ
940SFIL28,240235012,,938418,,BSE,EQ
840MFL27,240235524,,938420,,BSE,EQ
985SFIL28,240236036,,938422,,BSE,EQ
850MFL28,240236548,,938424,,BSE,EQ
870MFL27,240237060,,938426,,BSE,EQ
880MFL28,240237572,,938428,,BSE,EQ
MFL26C,240238596,,938432,,BSE,EQ
775MFL26,240239108,,938434,,BSE,EQ
785MFL28,240239620,,938436,,BSE,EQ
8MFL26,240240644,,938440,,BSE,EQ
81MFL28,240241156,,938442,,BSE,EQ
MFL23,240241668,,938444,,BSE,EQ
MFL23A,240242180,,938446,,BSE,EQ
950KLMF26,240245252,,938458,,BSE,EQ
975KLMAF26,240245764,,938460,,BSE,EQ
1050KLMA28,240246276,,938462,,BSE,EQ
1075KLMA28,240246788,,938464,,BSE,EQ
KAFLZC30,240247300,,938466,,BSE,EQ
990SCL26D,240250372,,938478,,BSE,EQ
948SCL26D,240250884,,938480,,BSE,EQ
990SCFL26,240251396,,938482,,BSE,EQ
965SCL28,240251908,,938484,,BSE,EQ
1015SCL28A,240252420,,938486,,BSE,EQ
925SCL28,240252932,,938488,,BSE,EQ
971SCL28,240253444,,938490,,BSE,EQ
1025SFIL26,240256004,,938500,,BSE,EQ
98SFIL26,240256516,,938502,,BSE,EQ
1050SFIL28,240257028,,938504,,BSE,EQ
957SFIL28,240257540,,938506,,BSE,EQ
